,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Doors,Mileage_km
15229,2587,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,88795 km,4.0,Automatic,Front,Left wheel,Black,0,4,88795.0
15230,20385,900,HYUNDAI,Sonata,2015,Sedan,No,Petrol,2.4,110000 km,4.0,Tiptronic,Front,Left wheel,Brown,10,4,110000.0
15231,10663,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,65000 km,4.0,Variator,Front,Right-hand drive,Grey,4,4,65000.0
15232,6586,-,VOLKSWAGEN,Jetta,2002,Sedan,Yes,LPG,1.8 Turbo,215000 km,6.0,Tiptronic,Front,Left wheel,Silver,0,4,215000.0
15233,62722,-,MERCEDES-BENZ,CLS 350,2013,Sedan,Yes,Petrol,3.5,88000 km,6.0,Tiptronic,Rear,Left wheel,Silver,10,4,88000.0
15234,30640,-,MERCEDES-BENZ,Vito,2007,Minivan,Yes,Diesel,3.0 Turbo,250000 km,6.0,Tiptronic,Rear,Left wheel,Black,4,4,250000.0
15235,21442,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,134000 km,4.0,Automatic,Front,Left wheel,Black,4,4,134000.0
15236,392,308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,110112 km,4.0,Automatic,Front,Left wheel,White,12,4,110112.0
15237,23521,-,MERCEDES-BENZ,Vito,2006,Minivan,No,Diesel,2.2 Turbo,226000 km,4.0,Manual,Rear,Left wheel,Silver,6,4,226000.0
15238,549,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,451117 km,4.0,Automatic,Front,Left wheel,Black,0,4,451117.0
15239,345,-,TOYOTA,Land Cruiser Prado,2017,Jeep,Yes,Diesel,2.7 Turbo,45000 km,6.0,Tiptronic,4x4,Left wheel,Black,8,4,45000.0
15240,13485,-,MERCEDES-BENZ,230,2006,Sedan,Yes,Petrol,2.5,210000 km,6.0,Manual,Rear,Left wheel,Black,6,4,210000.0
15241,18503,-,TOYOTA,Prius,2010,Hatchback,Yes,LPG,1.8,280000 km,4.0,Variator,Front,Left wheel,White,10,4,280000.0
15242,8467,-,TOYOTA,Celica,1999,Coupe,No,Petrol,1.8,167000 km,4.0,Automatic,Front,Right-hand drive,White,4,2,167000.0
15243,784,781,FORD,Escape,2012,Jeep,Yes,Hybrid,2.5,95349 km,4.0,Automatic,Front,Left wheel,Blue,0,4,95349.0
15244,5893,966,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,2,74429 km,4.0,Automatic,Front,Left wheel,White,4,4,74429.0
15245,96915,1174,HYUNDAI,Santa FE,2020,Jeep,Yes,Diesel,2.2,8803 km,4.0,Automatic,Front,Left wheel,White,4,4,8803.0
15246,15681,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,105000 km,4.0,Automatic,Front,Left wheel,Blue,6,4,105000.0
15247,5645,-,SUBARU,Sambar,1997,Pickup,No,Petrol,0.7,888 km,3.0,Manual,4x4,Right-hand drive,White,2,2,888.0
15248,1490,779,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2.5,164502 km,4.0,Automatic,Front,Left wheel,Blue,12,4,164502.0
15249,13172,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.6,0 km,4.0,Automatic,Front,Left wheel,Silver,6,4,
15250,44890,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,120923 km,4.0,Automatic,Front,Left wheel,White,4,4,120923.0
15251,12388,629,HYUNDAI,Accent GS,2015,Hatchback,No,Petrol,1.6,74204 km,4.0,Automatic,Front,Left wheel,White,6,4,74204.0
15252,37633,-,TOYOTA,Corolla se,2018,Sedan,Yes,Petrol,1.8,18000 km,4.0,Tiptronic,Front,Left wheel,Silver,12,4,18000.0
15253,20385,-,TOYOTA,Camry,2011,Sedan,No,Petrol,2.5,105632 km,6.0,Tiptronic,Front,Left wheel,Grey,6,4,105632.0
15254,5175,1055,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Petrol,3.5,192533 km,6.0,Automatic,4x4,Left wheel,White,12,4,192533.0
15255,17876,-,TOYOTA,Prius C,2015,Hatchback,No,Hybrid,1.5,43000 km,4.0,Automatic,Front,Left wheel,Grey,8,4,43000.0
15256,42692,880,SSANGYONG,Actyon,2018,Jeep,Yes,Diesel,1.6,45494 km,4.0,Automatic,Front,Left wheel,White,4,4,45494.0
15257,26657,749,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,89600 km,4.0,Tiptronic,Front,Left wheel,Black,12,4,89600.0
15258,29793,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,33000 km,4.0,Automatic,Front,Left wheel,Grey,12,4,33000.0
15259,47757,917,JEEP,Grand Cherokee,2013,Jeep,Yes,Diesel,3,95403 km,4.0,Automatic,Front,Left wheel,Black,4,4,95403.0
15260,220,259,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,110958 km,4.0,Automatic,Front,Left wheel,Black,0,4,110958.0
15261,24775,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,82000 km,4.0,Automatic,Front,Left wheel,Golden,10,4,82000.0
15262,29793,777,NISSAN,Rogue,2014,Jeep,Yes,Petrol,2.5,68200 km,4.0,Variator,4x4,Left wheel,White,6,4,68200.0
15263,18189,-,SUBARU,Forester,2013,Jeep,No,Petrol,2.5,240000 km,4.0,Tiptronic,4x4,Left wheel,Green,10,4,240000.0
15264,5175,687,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,1.6,91500 km,4.0,Automatic,Front,Left wheel,White,4,4,91500.0
15265,11604,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,291437 km,4.0,Automatic,Front,Left wheel,Silver,4,4,291437.0
15266,19130,-,MITSUBISHI,Delica,2004,Minivan,No,Petrol,3,169000 km,6.0,Automatic,4x4,Right-hand drive,White,5,4,169000.0
15267,120740,2297,MERCEDES-BENZ,G 63 AMG,2016,Jeep,Yes,Petrol,5.5,62187 km,8.0,Automatic,4x4,Left wheel,White,12,4,62187.0
15268,94,1017,HYUNDAI,Elantra,2017,Jeep,Yes,Petrol,2,284251 km,4.0,Automatic,Front,Left wheel,Grey,12,4,284251.0
15269,5893,966,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,2,74429 km,4.0,Automatic,Front,Left wheel,White,4,4,74429.0
15270,10349,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,564538 km,4.0,Automatic,Front,Left wheel,White,4,4,564538.0
15271,392,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4.0,Automatic,Front,Left wheel,Grey,0,4,115347.0
15272,100,-,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,77000 km,4.0,Tiptronic,Front,Left wheel,Black,8,4,77000.0
15273,31361,-,LEXUS,GX 470,2003,Jeep,Yes,CNG,4.7,204000 km,8.0,Automatic,4x4,Left wheel,Black,8,4,204000.0
15274,15367,382,FORD,Fusion,2015,Sedan,No,Hybrid,2,100747 km,4.0,Automatic,Front,Left wheel,Green,0,4,100747.0
15275,282,1080,DODGE,Avenger,2014,Sedan,Yes,Petrol,3.6,256886 km,6.0,Automatic,Front,Left wheel,Blue,12,4,256886.0
15276,45436,1327,HYUNDAI,H1,2018,Universal,Yes,Diesel,2.5,45535 km,4.0,Automatic,Front,Left wheel,Silver,4,4,45535.0
15277,15530,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,123700 km,4.0,Automatic,Front,Left wheel,Black,4,4,123700.0
15278,24462,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,136000 km,4.0,Variator,Front,Left wheel,Grey,8,4,136000.0
15279,94,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,175000 km,4.0,Variator,Front,Right-hand drive,Blue,4,4,175000.0
15280,12858,843,RENAULT,Megane,2008,Goods wagon,Yes,Diesel,1.5 Turbo,17400 km,4.0,Manual,Front,Left wheel,Grey,8,4,17400.0
15281,5645,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,67000 km,4.0,Automatic,Front,Right-hand drive,Yellow,4,4,67000.0
15282,22580,530,NISSAN,Juke,2013,Jeep,No,Petrol,1.6 Turbo,74954 km,4.0,Manual,Front,Left wheel,White,8,4,74954.0
15283,250574,1481,MERCEDES-BENZ,GLE 400,2017,Jeep,Yes,Petrol,3.0 Turbo,81600 km,6.0,Tiptronic,4x4,Left wheel,Black,12,4,81600.0
15284,24775,-,BMW,X5,2005,Jeep,Yes,Diesel,3.0 Turbo,200000 km,2.0,Manual,4x4,Left wheel,Silver,12,4,200000.0
15285,44843,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,110846 km,4.0,Automatic,Front,Left wheel,Grey,4,4,110846.0
15286,2822,481,FORD,Fusion,2017,Sedan,Yes,Hybrid,2,79578 km,4.0,Automatic,Front,Left wheel,Black,12,4,79578.0
15287,10036,-,LAND ROVER,Freelander,2004,Jeep,Yes,LPG,1.8,180000 km,4.0,Manual,4x4,Left wheel,Black,6,4,180000.0
15288,1098,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069 km,4.0,Automatic,Front,Left wheel,Black,12,4,398069.0
15289,21326,-,AUDI,A5 Sportback,2008,Coupe,Yes,Petrol,3.2,203000 km,6.0,Tiptronic,4x4,Left wheel,Black,12,2,203000.0
15290,5018,779,TOYOTA,RAV 4,2013,Jeep,Yes,Petrol,2.5,193960 km,4.0,Automatic,Front,Left wheel,Grey,12,4,193960.0
15291,2430,697,NISSAN,Sentra,2015,Sedan,Yes,Petrol,1.8,31973 km,4.0,Automatic,Front,Left wheel,Blue,12,4,31973.0
15292,14113,-,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,111111 km,4.0,Tiptronic,Front,Left wheel,Green,4,4,111111.0
15293,18647,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,242251 km,4.0,Automatic,Front,Left wheel,Silver,4,4,242251.0
15294,18189,1503,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,16000 km,4.0,Tiptronic,Front,Right-hand drive,Black,6,4,16000.0
15295,392,753,HONDA,Accord,2012,Sedan,Yes,Petrol,2.4,201736 km,4.0,Automatic,Front,Left wheel,Black,12,4,201736.0
15296,25,-,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,156000 km,4.0,Automatic,4x4,Right-hand drive,Green,6,4,156000.0
15297,9418,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,43514 km,4.0,Automatic,Front,Left wheel,White,4,4,43514.0
15298,8781,-,MITSUBISHI,Airtrek,2002,Jeep,No,CNG,2,0 km,4.0,Tiptronic,4x4,Left wheel,White,2,4,
15299,8781,-,MITSUBISHI,Airtrek,2002,Jeep,No,Petrol,2.0 Turbo,122000 km,4.0,Tiptronic,4x4,Left wheel,Black,4,4,122000.0
15300,470,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,69918 km,8.0,Automatic,4x4,Left wheel,White,0,4,69918.0
15301,2901,585,NISSAN,Sentra,2013,Sedan,Yes,Petrol,1.8,183419 km,4.0,Automatic,Front,Left wheel,Grey,12,4,183419.0
15302,110,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,0 km,8.0,Automatic,4x4,Left wheel,White,0,4,
15303,52520,1017,HONDA,Civic,2017,Sedan,Yes,Petrol,2,23229 km,4.0,Automatic,Front,Left wheel,Black,4,4,23229.0
15304,40092,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,50518 km,4.0,Automatic,Front,Left wheel,Blue,4,4,50518.0
15305,10820,919,BMW,X5,2012,Jeep,Yes,Diesel,3,229966 km,6.0,Automatic,4x4,Left wheel,Black,0,4,229966.0
15306,9879,1018,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3,273186 km,6.0,Automatic,Rear,Left wheel,White,12,4,273186.0
15307,13172,-,FORD,Transit,2003,Goods wagon,No,Diesel,2,266000 km,4.0,Manual,Front,Left wheel,Silver,0,2,266000.0
15308,17249,-,KIA,Optima,2013,Sedan,No,Hybrid,2.4,141452 km,4.0,Tiptronic,Front,Left wheel,White,6,4,141452.0
15309,5015,-,MAZDA,Demio,2003,Hatchback,No,Petrol,1.3,183546 km,3.0,Automatic,Front,Right-hand drive,Blue,3,4,183546.0
15310,470,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,0 km,4.0,Automatic,Front,Left wheel,Black,0,4,
15311,84675,-,TOYOTA,Fortuner,2017,Jeep,Yes,Petrol,2.7,17000 km,4.0,Automatic,Rear,Left wheel,Black,6,5,17000.0
15312,5645,-,BMW,520,1996,Sedan,No,Petrol,2,278000 km,6.0,Manual,Rear,Left wheel,Green,5,4,278000.0
15313,18346,-,MAZDA,Mazda 5,2013,Minivan,Yes,LPG,2.5,143564 km,4.0,Tiptronic,Front,Left wheel,White,8,4,143564.0
15314,1019,917,BMW,X5,2013,Jeep,Yes,Diesel,3,137802 km,6.0,Automatic,4x4,Left wheel,Black,0,4,137802.0
15315,18798,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,158000 km,4.0,Automatic,Front,Left wheel,White,4,4,158000.0
15316,11604,1018,FORD,Escape,2011,Jeep,Yes,Petrol,3,145000 km,6.0,Automatic,4x4,Left wheel,Black,6,4,145000.0
15317,15053,781,SUBARU,Forester,2012,Jeep,No,Petrol,2.5,217000 km,4.0,Automatic,4x4,Left wheel,Sky blue,8,4,217000.0
15318,17876,-,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,27000 km,4.0,Tiptronic,Front,Left wheel,Silver,12,4,27000.0
15319,11917,-,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1.5,145000 km,4.0,Variator,Front,Right-hand drive,Grey,2,4,145000.0
15320,32302,1604,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,101424 km,8.0,Automatic,4x4,Left wheel,Grey,12,4,101424.0
15321,21357,1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,160584 km,4.0,Automatic,Front,Left wheel,Silver,4,4,160584.0
15322,3058,915,AUDI,A7,2014,Hatchback,Yes,Petrol,3,140507 km,6.0,Automatic,4x4,Left wheel,Silver,0,4,140507.0
15323,50178,919,BMW,X5 35d,2012,Jeep,Yes,Diesel,3.0 Turbo,118400 km,6.0,Tiptronic,4x4,Left wheel,Black,12,4,118400.0
15324,59313,784,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.5,31000 km,4.0,Automatic,Front,Left wheel,Blue,4,4,31000.0
15325,20385,-,NISSAN,Murano,2005,Jeep,Yes,CNG,3.5,155200 km,6.0,Automatic,4x4,Left wheel,Silver,8,4,155200.0
15326,21326,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,126700 km,5.0,Tiptronic,Front,Left wheel,Grey,12,4,126700.0
15327,44523,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,121121 km,4.0,Automatic,Front,Left wheel,White,4,4,121121.0
15328,27284,834,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,397915 km,4.0,Automatic,Rear,Left wheel,White,12,4,397915.0
15329,11917,-,TOYOTA,Ipsum,2004,Minivan,No,Petrol,2.4,220000 km,4.0,Automatic,Front,Right-hand drive,Silver,4,4,220000.0
15330,32302,2337,INFINITI,QX80,2016,Jeep,Yes,Petrol,5.6,91648 km,8.0,Automatic,Rear,Left wheel,White,12,4,91648.0
15331,27598,-,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,160000 km,4.0,Automatic,Front,Left wheel,Grey,4,4,160000.0
15332,18189,-,DODGE,Charger RT,2006,Sedan,Yes,LPG,5.7,225000 km,8.0,Automatic,Rear,Left wheel,Black,12,4,225000.0
15333,14426,639,KIA,Sportage,2013,Jeep,Yes,Diesel,2,66188 km,4.0,Automatic,Front,Left wheel,Silver,4,4,66188.0
15334,549,831,FORD,Fiesta,2017,Hatchback,Yes,Petrol,1.6,96088 km,4.0,Automatic,Front,Left wheel,White,12,4,96088.0
15335,32929,-,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,2.5,125000 km,4.0,Tiptronic,Front,Left wheel,White,9,4,125000.0
15336,80000,-,PEUGEOT,3008 2.0,2018,Jeep,Yes,Diesel,2,3237 km,4.0,Automatic,4x4,Left wheel,Grey,10,4,3237.0
15337,26644,308,HONDA,FIT,2015,Universal,Yes,Hybrid,1.5,35624 km,4.0,Automatic,Front,Left wheel,Black,4,4,35624.0
15338,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,291105 km,4.0,Automatic,Front,Left wheel,Silver,4,4,291105.0
15339,11604,574,HONDA,Insight,2010,Hatchback,No,Petrol,1.3,209000 km,4.0,Automatic,Front,Left wheel,Black,0,4,209000.0
15340,22894,585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8 Turbo,67700 km,4.0,Automatic,Front,Left wheel,White,10,4,67700.0
15341,39829,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,86189 km,6.0,Automatic,4x4,Left wheel,Blue,0,4,86189.0
15342,19757,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,97000 km,4.0,Automatic,Front,Left wheel,Silver,10,4,97000.0
15343,5018,765,MERCEDES-BENZ,GLA 250,2015,Jeep,Yes,Petrol,2,93304 km,4.0,Automatic,4x4,Left wheel,White,0,4,93304.0
15344,1411,294,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Hybrid,1.4,130037 km,4.0,Automatic,Front,Left wheel,Grey,12,4,130037.0
15345,6272,-,MITSUBISHI,Outlander,2003,Jeep,No,CNG,2.4,207000 km,4.0,Tiptronic,Front,Left wheel,White,4,4,207000.0
15346,549,639,SUBARU,Forester,2014,Jeep,Yes,Petrol,2,72613 km,4.0,Automatic,4x4,Left wheel,White,0,4,72613.0
15347,3,-,BMW,525,1995,Sedan,No,Petrol,2.8,2147483647 km,6.0,Manual,Rear,Left wheel,Black,3,4,2147483647.0
15348,12231,-,FORD,Transit,1999,Microbus,No,Diesel,2.5 Turbo,400000 km,4.0,Manual,Rear,Left wheel,Blue,2,4,400000.0
15349,53314,-,BMW,535,2015,Sedan,Yes,Petrol,3.0 Turbo,93000 km,6.0,Tiptronic,Rear,Left wheel,Black,12,4,93000.0
15350,16308,697,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,94561 km,4.0,Tiptronic,Front,Left wheel,Blue,6,4,94561.0
15351,10976,-,MERCEDES-BENZ,E 280,1999,Sedan,Yes,CNG,2.8,111111 km,6.0,Automatic,Rear,Left wheel,Silver,6,4,111111.0
15352,470,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,35874 km,4.0,Automatic,4x4,Left wheel,Black,12,4,35874.0
15353,10036,1850,NISSAN,Murano,2008,Jeep,Yes,Petrol,3.5,218197 km,6.0,Automatic,4x4,Left wheel,Black,6,4,218197.0
15354,15681,-,MERCEDES-BENZ,C 230,2006,Sedan,Yes,Petrol,2.5,225000 km,6.0,Manual,Rear,Left wheel,Black,8,4,225000.0
15355,9060,308,TOYOTA,Aqua,2015,Hatchback,Yes,Hybrid,1.5,166845 km,4.0,Automatic,Front,Left wheel,Silver,4,4,166845.0
15356,7840,-,MINI,Cooper,2002,Coupe,No,Petrol,1.6,150000 km,4.0,Manual,Front,Left wheel,Red,0,2,150000.0
15357,17249,-,BMW,X5,2004,Jeep,Yes,Diesel,3.0 Turbo,300000 km,6.0,Tiptronic,4x4,Left wheel,Black,8,4,300000.0
15358,8154,1750,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,224629 km,6.0,Automatic,4x4,Left wheel,Silver,12,4,224629.0
15359,18817,-,PORSCHE,Cayenne,2006,Jeep,Yes,Petrol,4.5 Turbo,150000 km,8.0,Tiptronic,4x4,Left wheel,Grey,12,4,150000.0
15360,30,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,0 km,4.0,Automatic,Front,Right-hand drive,Silver,4,4,
15361,282,1598,MERCEDES-BENZ,ML 350,2008,Jeep,Yes,Diesel,3,213998 km,6.0,Automatic,4x4,Left wheel,Silver,12,4,213998.0
15362,8781,-,MERCEDES-BENZ,C 240,2001,Sedan,Yes,Petrol,2.4,400000 km,6.0,Tiptronic,Rear,Left wheel,Carnelian red,6,4,400000.0
15363,8154,1811,LEXUS,LS 460,2010,Sedan,Yes,Petrol,4.6,175363 km,8.0,Automatic,Rear,Left wheel,Black,12,4,175363.0
15364,10036,-,OPEL,Meriva,2006,Universal,No,Petrol,1.6,222222222 km,4.0,Tiptronic,Front,Left wheel,Silver,6,4,222222222.0
15365,41221,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,163401 km,4.0,Automatic,Front,Left wheel,Blue,4,4,163401.0
15366,25089,-,TOYOTA,Corolla,2015,Sedan,No,Petrol,1.8,82000 km,4.0,Automatic,Front,Left wheel,Green,6,4,82000.0
15367,100355,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,31000 km,6.0,Tiptronic,4x4,Left wheel,Grey,12,4,31000.0
15368,19757,891,HYUNDAI,Elantra SE,2016,Sedan,No,Petrol,2,44000 km,4.0,Automatic,Front,Left wheel,Red,6,4,44000.0
15369,6429,1079,KIA,SOUL,2018,Sedan,Yes,Petrol,2,107109 km,4.0,Automatic,Front,Left wheel,White,12,4,107109.0
15370,1646,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,240987 km,6.0,Automatic,4x4,Left wheel,Black,12,4,240987.0
15371,2509,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,315270 km,6.0,Automatic,4x4,Left wheel,Grey,12,4,315270.0
15372,28532,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,89043 km,4.0,Automatic,Front,Left wheel,Brown,4,4,89043.0
15373,14113,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,27700 km,4.0,Automatic,Front,Left wheel,Black,12,4,27700.0
15374,6743,760,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,1.8,50221 km,4.0,Automatic,Front,Left wheel,White,4,4,50221.0
15375,13150,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,111770 km,4.0,Automatic,Front,Left wheel,Grey,4,4,111770.0
15376,1960,765,BMW,528,2015,Sedan,Yes,Petrol,2,116691 km,4.0,Automatic,4x4,Left wheel,Black,12,4,116691.0
15377,59834,1079,HONDA,Civic,2018,Coupe,Yes,Petrol,2,27176 km,4.0,Automatic,Front,Left wheel,White,4,4,27176.0
15378,15367,640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,31381 km,4.0,Automatic,Front,Left wheel,White,4,4,31381.0
15379,59837,831,HONDA,Civic,2018,Hatchback,Yes,Petrol,1.5,13048 km,4.0,Automatic,Front,Left wheel,Grey,4,4,13048.0
15380,784,779,NISSAN,Rogue,2013,Jeep,Yes,Petrol,2.5,248570 km,4.0,Automatic,Front,Left wheel,Black,12,4,248570.0
15381,4704,-,TOYOTA,Vitz,2002,Sedan,No,Petrol,1.5,24685 km,4.0,Manual,4x4,Right-hand drive,White,2,2,24685.0
15382,40889,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,79911 km,4.0,Automatic,Front,Left wheel,Black,4,4,79911.0
15383,10036,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,720227 km,4.0,Automatic,Front,Left wheel,Silver,4,4,720227.0
15384,5959,579,TOYOTA,Avalon,2017,Sedan,Yes,Hybrid,2.5,50517 km,4.0,Automatic,Front,Left wheel,White,12,4,50517.0
15385,7213,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,130339 km,4.0,Automatic,Front,Left wheel,Silver,4,4,130339.0
15386,14950,501,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,165000 km,4.0,Automatic,Front,Left wheel,Blue,4,4,165000.0
15387,67354,1110,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2.2,8088 km,4.0,Automatic,Front,Left wheel,Blue,4,4,8088.0
15388,35617,1249,CHEVROLET,Impala,2017,Sedan,Yes,Petrol,2.5,56486 km,4.0,Automatic,Front,Left wheel,Golden,4,4,56486.0
15389,1600,-,VAZ,2121 (Niva),1999,Jeep,No,CNG,1.7,111111 km,4.0,Manual,4x4,Left wheel,Purple,0,2,111111.0
15390,5645,431,FORD,Fusion,2016,Sedan,Yes,Hybrid,2,82296 km,4.0,Automatic,Front,Left wheel,White,12,4,82296.0
15391,12287,790,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.6,79355 km,4.0,Automatic,Front,Left wheel,Silver,4,4,79355.0
15392,5175,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,537500 km,4.0,Automatic,Front,Left wheel,Orange,4,4,537500.0
15393,15681,-,TOYOTA,Prius,2008,Sedan,No,Petrol,2,2147483647 km,4.0,Automatic,Front,Left wheel,Blue,0,4,2147483647.0
15394,34497,924,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8 Turbo,49800 km,4.0,Automatic,Front,Left wheel,Grey,12,4,49800.0
15395,70,-,TOYOTA,Prius,2014,Sedan,Yes,LPG,1.8,48000 km,4.0,Variator,Front,Left wheel,White,6,4,48000.0
15396,5331,1823,FORD,Taurus,2018,Jeep,Yes,Petrol,3.5,12824 km,6.0,Automatic,4x4,Left wheel,White,12,4,12824.0
15397,15681,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,96584 km,4.0,Automatic,Front,Left wheel,Grey,0,4,96584.0
15398,7213,919,BMW,X5,2012,Jeep,Yes,Diesel,3,274098 km,6.0,Automatic,4x4,Left wheel,White,0,4,274098.0
15399,2979,-,OPEL,Vectra,1995,Sedan,No,Petrol,2,0 km,4.0,Manual,Front,Left wheel,Blue,0,4,
15400,27065,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,70196 km,4.0,Automatic,Front,Left wheel,Silver,4,4,70196.0
15401,70,-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,100000 km,4.0,Automatic,Front,Left wheel,Black,4,4,100000.0
15402,18503,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,28332 km,4.0,Automatic,Front,Left wheel,Silver,4,4,28332.0
15403,188,289,FORD,Escape,2008,Sedan,Yes,Hybrid,0.4,209843 km,4.0,Automatic,Front,Left wheel,Grey,0,4,209843.0
15404,21639,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,88000 km,5.0,Tiptronic,Front,Left wheel,Black,16,4,88000.0
15405,68994,-,MERCEDES-BENZ,GL 450,2012,Jeep,Yes,Petrol,4.7 Turbo,96000 km,8.0,Tiptronic,4x4,Left wheel,Black,8,4,96000.0
15406,28852,585,MERCEDES-BENZ,"C 250 AMG-PAKET-1,8",2013,Sedan,Yes,Petrol,1.8 Turbo,111000 km,4.0,Tiptronic,Rear,Left wheel,Black,12,4,111000.0
15407,17249,1759,FORD,Transit 2.4,2006,Microbus,No,Diesel,2.4,190000 km,5.0,Manual,Rear,Left wheel,White,5,2,190000.0
15408,42557,1091,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,2.5,87722 km,4.0,Automatic,Front,Left wheel,Black,4,4,87722.0
15409,5018,-,OPEL,Astra,1998,Sedan,Yes,Petrol,1.6,0 km,4.0,Manual,Front,Left wheel,Silver,2,2,
15410,15681,694,FORD,Transit,2014,Microbus,No,Diesel,2.2 Turbo,168000 km,4.0,Manual,Front,Left wheel,White,0,2,168000.0
